STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS
CALIFORNIA,6,2021,June,Drought,Z,189
CALIFORNIA,6,2021,June,Drought,Z,190
TEXAS,48,2021,June,Drought,Z,21
TEXAS,48,2021,June,Drought,Z,22
TEXAS,48,2021,June,Drought,Z,27
TEXAS,48,2021,June,Drought,Z,28
TEXAS,48,2021,June,Drought,Z,33
NEW MEXICO,35,2021,May,Drought,Z,239
TEXAS,48,2021,February,Drought,Z,251
TEXAS,48,2021,February,Drought,Z,255
TEXAS,48,2021,February,Drought,Z,253
TEXAS,48,2021,February,Drought,Z,353
NEW MEXICO,35,2021,June,Drought,Z,201
NEW MEXICO,35,2021,June,Drought,Z,211
NEW MEXICO,35,2021,June,Drought,Z,214
NEW MEXICO,35,2021,June,Drought,Z,221
NEW MEXICO,35,2021,June,Drought,Z,222
CALIFORNIA,6,2021,June,Drought,Z,191
CALIFORNIA,6,2021,June,Drought,Z,192
CALIFORNIA,6,2021,June,Drought,Z,193
CALIFORNIA,6,2021,June,Drought,Z,194
CALIFORNIA,6,2021,June,Drought,Z,195
CALIFORNIA,6,2021,June,Drought,Z,196
TEXAS,48,2021,June,Drought,Z,34
TEXAS,48,2021,June,Drought,Z,39
NEW MEXICO,35,2021,May,Drought,Z,208
NEW MEXICO,35,2021,May,Drought,Z,209
NEW MEXICO,35,2021,May,Drought,Z,219
IOWA,19,2021,June,Drought,Z,11
NEW MEXICO,35,2021,June,Drought,Z,205
NEW MEXICO,35,2021,June,Drought,Z,204
NEW MEXICO,35,2021,June,Drought,Z,217
NEW MEXICO,35,2021,June,Drought,Z,231
NEW MEXICO,35,2021,June,Drought,Z,223
NEW MEXICO,35,2021,June,Drought,Z,202
CALIFORNIA,6,2021,June,Drought,Z,197
CALIFORNIA,6,2021,June,Drought,Z,198
CALIFORNIA,6,2021,June,Drought,Z,199
OKLAHOMA,40,2021,June,Drought,Z,23
OKLAHOMA,40,2021,June,Drought,Z,24
OKLAHOMA,40,2021,June,Drought,Z,22
IOWA,19,2021,June,Drought,Z,19
IOWA,19,2021,June,Drought,Z,30
IOWA,19,2021,June,Drought,Z,29
IOWA,19,2021,June,Drought,Z,18
NEW MEXICO,35,2021,June,Drought,Z,203
NEW MEXICO,35,2021,June,Drought,Z,228
NEW MEXICO,35,2021,June,Drought,Z,232
NEW MEXICO,35,2021,June,Drought,Z,229
NEW MEXICO,35,2021,June,Drought,Z,208
NEW MEXICO,35,2021,June,Drought,Z,209
TEXAS,48,2021,April,Drought,Z,252
IOWA,19,2021,June,Drought,Z,9
IOWA,19,2021,June,Drought,Z,8
IOWA,19,2021,June,Drought,Z,10
WISCONSIN,55,2021,June,Drought,Z,61
NEW MEXICO,35,2021,June,Drought,Z,230
NEW MEXICO,35,2021,June,Drought,Z,210
NEW MEXICO,35,2021,June,Drought,Z,234
NEW MEXICO,35,2021,June,Drought,Z,233
NEW MEXICO,35,2021,June,Drought,Z,219
NEW MEXICO,35,2021,June,Drought,Z,239
WISCONSIN,55,2021,June,Drought,Z,41
WISCONSIN,55,2021,June,Drought,Z,55
NEW MEXICO,35,2021,June,Drought,Z,216
NEW MEXICO,35,2021,June,Drought,Z,213
NEW MEXICO,35,2021,June,Drought,Z,237
NEW MEXICO,35,2021,June,Drought,Z,235
NEW MEXICO,35,2021,June,Drought,Z,240
NEW MEXICO,35,2021,June,Drought,Z,224
TEXAS,48,2021,April,Drought,Z,250
NEW MEXICO,35,2021,May,Drought,Z,224
HAWAII,15,2021,June,Drought,Z,40
NEW MEXICO,35,2021,June,Drought,Z,236
NEW MEXICO,35,2021,June,Drought,Z,238
NEW MEXICO,35,2021,June,Drought,Z,225
NEW MEXICO,35,2021,June,Drought,Z,226
TEXAS,48,2021,April,Drought,Z,248
TEXAS,48,2021,April,Drought,Z,249
TEXAS,48,2021,April,Drought,Z,353
TEXAS,48,2021,April,Drought,Z,253
CALIFORNIA,6,2021,March,Drought,Z,194
CALIFORNIA,6,2021,March,Drought,Z,195
CALIFORNIA,6,2021,March,Drought,Z,196
CALIFORNIA,6,2021,March,Drought,Z,198
IOWA,19,2021,June,Drought,Z,4
IOWA,19,2021,June,Drought,Z,5
IOWA,19,2021,June,Drought,Z,39
IOWA,19,2021,June,Drought,Z,27
IOWA,19,2021,June,Drought,Z,36
HAWAII,15,2021,June,Drought,Z,41
HAWAII,15,2021,June,Drought,Z,16
HAWAII,15,2021,June,Drought,Z,46
HAWAII,15,2021,June,Drought,Z,26
NEW MEXICO,35,2021,June,Drought,Z,206
NEW MEXICO,35,2021,June,Drought,Z,207
TEXAS,48,2021,April,Drought,Z,251
TEXAS,48,2021,April,Drought,Z,254
TEXAS,48,2021,April,Drought,Z,351
TEXAS,48,2021,April,Drought,Z,256
TEXAS,48,2021,February,Drought,Z,250
IOWA,19,2021,June,Drought,Z,15
IOWA,19,2021,June,Drought,Z,23
IOWA,19,2021,June,Drought,Z,61
IOWA,19,2021,June,Drought,Z,73
IOWA,19,2021,June,Drought,Z,6
IOWA,19,2021,June,Drought,Z,7
NEW MEXICO,35,2021,June,Drought,Z,401
NEW MEXICO,35,2021,June,Drought,Z,402
NEW MEXICO,35,2021,June,Drought,Z,403
IOWA,19,2021,June,Drought,Z,37
IOWA,19,2021,June,Drought,Z,70
IOWA,19,2021,June,Drought,Z,71
TEXAS,48,2021,February,Drought,Z,249
TEXAS,48,2021,February,Drought,Z,252
TEXAS,48,2021,February,Drought,Z,248
TEXAS,48,2021,February,Drought,Z,249
TEXAS,48,2021,April,Drought,Z,255
TEXAS,48,2021,April,Drought,Z,253
TEXAS,48,2021,April,Drought,Z,255
TEXAS,48,2021,April,Drought,Z,254
IOWA,19,2021,June,Drought,Z,16
IOWA,19,2021,June,Drought,Z,17
IOWA,19,2021,June,Drought,Z,25
IOWA,19,2021,June,Drought,Z,26
IOWA,19,2021,June,Drought,Z,28
NEW MEXICO,35,2021,June,Drought,Z,404
NEW MEXICO,35,2021,June,Drought,Z,405
NEW MEXICO,35,2021,June,Drought,Z,406
NEW MEXICO,35,2021,June,Drought,Z,407
NEW MEXICO,35,2021,June,Drought,Z,408
CALIFORNIA,6,2021,June,Drought,Z,179
CALIFORNIA,6,2021,June,Drought,Z,180
TEXAS,48,2021,February,Drought,Z,252
IOWA,19,2021,April,Drought,Z,14
IOWA,19,2021,April,Drought,Z,1
IOWA,19,2021,April,Drought,Z,13
IOWA,19,2021,April,Drought,Z,2
IOWA,19,2021,April,Drought,Z,20
IOWA,19,2021,April,Drought,Z,12
TEXAS,48,2021,April,Drought,Z,252
TEXAS,48,2021,April,Drought,Z,252
TEXAS,48,2021,April,Drought,Z,249
IOWA,19,2021,June,Drought,Z,33
IOWA,19,2021,June,Drought,Z,34
IOWA,19,2021,June,Drought,Z,35
IOWA,19,2021,June,Drought,Z,38
IOWA,19,2021,June,Drought,Z,45
NEW MEXICO,35,2021,June,Drought,Z,409
NEW MEXICO,35,2021,June,Drought,Z,410
NEW MEXICO,35,2021,June,Drought,Z,411
NEW MEXICO,35,2021,June,Drought,Z,412
NEW MEXICO,35,2021,June,Drought,Z,413
CALIFORNIA,6,2021,June,Drought,Z,181
CALIFORNIA,6,2021,June,Drought,Z,182
CALIFORNIA,6,2021,June,Drought,Z,183
CALIFORNIA,6,2021,June,Drought,Z,184
CALIFORNIA,6,2021,June,Drought,Z,185
ILLINOIS,17,2021,June,Drought,Z,13
ILLINOIS,17,2021,June,Drought,Z,104
ILLINOIS,17,2021,June,Drought,Z,103
IOWA,19,2021,April,Drought,Z,21
IOWA,19,2021,April,Drought,Z,3
IOWA,19,2021,April,Drought,Z,22
MINNESOTA,27,2021,April,Drought,Z,98
SOUTH DAKOTA,46,2021,April,Drought,Z,70
SOUTH DAKOTA,46,2021,April,Drought,Z,62
TEXAS,48,2021,April,Drought,Z,250
TEXAS,48,2021,April,Drought,Z,253
IOWA,19,2021,June,Drought,Z,46
IOWA,19,2021,June,Drought,Z,47
IOWA,19,2021,June,Drought,Z,48
IOWA,19,2021,June,Drought,Z,49
IOWA,19,2021,June,Drought,Z,57
NEW MEXICO,35,2021,June,Drought,Z,414
NEW MEXICO,35,2021,June,Drought,Z,415
NEW MEXICO,35,2021,June,Drought,Z,416
NEW MEXICO,35,2021,June,Drought,Z,417
TEXAS,48,2021,June,Drought,Z,418
ILLINOIS,17,2021,June,Drought,Z,6
ILLINOIS,17,2021,June,Drought,Z,5
ILLINOIS,17,2021,June,Drought,Z,4
SOUTH DAKOTA,46,2021,April,Drought,Z,66
SOUTH DAKOTA,46,2021,April,Drought,Z,67
SOUTH DAKOTA,46,2021,April,Drought,Z,71
TEXAS,48,2021,April,Drought,Z,353
TEXAS,48,2021,April,Drought,Z,251
TEXAS,48,2021,April,Drought,Z,351
NEW MEXICO,35,2021,May,Drought,Z,240
IOWA,19,2021,June,Drought,Z,58
IOWA,19,2021,June,Drought,Z,59
IOWA,19,2021,June,Drought,Z,60
IOWA,19,2021,June,Drought,Z,72
TEXAS,48,2021,June,Drought,Z,419
TEXAS,48,2021,June,Drought,Z,420
TEXAS,48,2021,June,Drought,Z,421
TEXAS,48,2021,June,Drought,Z,422
TEXAS,48,2021,June,Drought,Z,423
TEXAS,48,2021,June,Drought,Z,424
ILLINOIS,17,2021,June,Drought,Z,3
ILLINOIS,17,2021,June,Drought,Z,11
ILLINOIS,17,2021,June,Drought,Z,12
TEXAS,48,2021,February,Drought,Z,254
TEXAS,48,2021,February,Drought,Z,250
TEXAS,48,2021,February,Drought,Z,353
TEXAS,48,2021,April,Drought,Z,254
TEXAS,48,2021,April,Drought,Z,256
TEXAS,48,2021,April,Drought,Z,255
TEXAS,48,2021,February,Drought,Z,254
NEW MEXICO,35,2021,May,Drought,Z,225
NEW MEXICO,35,2021,May,Drought,Z,226
NEBRASKA,31,2021,June,Drought,Z,10
NEBRASKA,31,2021,June,Drought,Z,7
TEXAS,48,2021,April,Drought,Z,91
TEXAS,48,2021,April,Drought,Z,92
TEXAS,48,2021,April,Drought,Z,93
TEXAS,48,2021,April,Drought,Z,145
TEXAS,48,2021,April,Drought,Z,159
TEXAS,48,2021,April,Drought,Z,144
TEXAS,48,2021,April,Drought,Z,143
TEXAS,48,2021,April,Drought,Z,157
TEXAS,48,2021,February,Drought,Z,351
TEXAS,48,2021,February,Drought,Z,253
TEXAS,48,2021,June,Drought,Z,248
NEW MEXICO,35,2021,May,Drought,Z,223
NEW MEXICO,35,2021,May,Drought,Z,202
WISCONSIN,55,2021,June,Drought,Z,54
WISCONSIN,55,2021,June,Drought,Z,53
WISCONSIN,55,2021,June,Drought,Z,42
TEXAS,48,2021,April,Drought,Z,156
TEXAS,48,2021,April,Drought,Z,158
TEXAS,48,2021,April,Drought,Z,101
TEXAS,48,2021,April,Drought,Z,102
TEXAS,48,2021,April,Drought,Z,103
TEXAS,48,2021,April,Drought,Z,134
TEXAS,48,2021,April,Drought,Z,121
TEXAS,48,2021,April,Drought,Z,146
TEXAS,48,2021,April,Drought,Z,135
TEXAS,48,2021,April,Drought,Z,142
ARIZONA,4,2021,April,Drought,Z,511
NEW MEXICO,35,2021,March,Drought,Z,233
NEW MEXICO,35,2021,March,Drought,Z,237
ARIZONA,4,2021,April,Drought,Z,502
COLORADO,8,2021,March,Drought,Z,10
ARIZONA,4,2021,March,Drought,Z,514
ARIZONA,4,2021,March,Drought,Z,515
NEW MEXICO,35,2021,March,Drought,Z,235
NEW MEXICO,35,2021,March,Drought,Z,236
NEW MEXICO,35,2021,March,Drought,Z,238
IOWA,19,2021,March,Drought,Z,4
IOWA,19,2021,March,Drought,Z,5
IOWA,19,2021,March,Drought,Z,23
COLORADO,8,2021,March,Drought,Z,9
NEW MEXICO,35,2021,April,Drought,Z,404
MONTANA,30,2021,March,Drought,Z,18
MONTANA,30,2021,March,Drought,Z,20
MONTANA,30,2021,March,Drought,Z,62
TEXAS,48,2021,March,Drought,Z,187
NEW MEXICO,35,2021,May,Drought,Z,206
NEW MEXICO,35,2021,May,Drought,Z,207
NEW MEXICO,35,2021,March,Drought,Z,212
NEW MEXICO,35,2021,March,Drought,Z,218
IOWA,19,2021,March,Drought,Z,15
NEW MEXICO,35,2021,March,Drought,Z,401
NEW MEXICO,35,2021,March,Drought,Z,402
NEW MEXICO,35,2021,March,Drought,Z,403
NEW MEXICO,35,2021,March,Drought,Z,404
MONTANA,30,2021,March,Drought,Z,24
MONTANA,30,2021,March,Drought,Z,25
MONTANA,30,2021,March,Drought,Z,27
MONTANA,30,2021,March,Drought,Z,26
TEXAS,48,2021,March,Drought,Z,205
TEXAS,48,2021,March,Drought,Z,206
CALIFORNIA,6,2021,March,Drought,Z,16
CALIFORNIA,6,2021,March,Drought,Z,17
NEW MEXICO,35,2021,March,Drought,Z,221
NEW MEXICO,35,2021,March,Drought,Z,222
NEW MEXICO,35,2021,March,Drought,Z,405
NEW MEXICO,35,2021,March,Drought,Z,406
NEW MEXICO,35,2021,March,Drought,Z,407
NEW MEXICO,35,2021,March,Drought,Z,408
NEW MEXICO,35,2021,March,Drought,Z,409
NEW MEXICO,35,2021,March,Drought,Z,410
TEXAS,48,2021,March,Drought,Z,224
TEXAS,48,2021,March,Drought,Z,228
CALIFORNIA,6,2021,March,Drought,Z,63
NEW MEXICO,35,2021,March,Drought,Z,223
NEW MEXICO,35,2021,March,Drought,Z,202
NEW MEXICO,35,2021,March,Drought,Z,411
NEW MEXICO,35,2021,March,Drought,Z,412
NEW MEXICO,35,2021,March,Drought,Z,413
NEW MEXICO,35,2021,March,Drought,Z,414
NEW MEXICO,35,2021,March,Drought,Z,415
NEW MEXICO,35,2021,March,Drought,Z,416
NEW MEXICO,35,2021,March,Drought,Z,417
IOWA,19,2021,March,Drought,Z,22
IOWA,19,2021,March,Drought,Z,21
IOWA,19,2021,March,Drought,Z,14
IOWA,19,2021,March,Drought,Z,1
IOWA,19,2021,March,Drought,Z,13
IOWA,19,2021,March,Drought,Z,2
IOWA,19,2021,March,Drought,Z,20
TEXAS,48,2021,March,Drought,Z,209
TEXAS,48,2021,March,Drought,Z,219
COLORADO,8,2021,March,Drought,Z,23
COLORADO,8,2021,March,Drought,Z,19
COLORADO,8,2021,March,Drought,Z,18
COLORADO,8,2021,March,Drought,Z,22
GUAM,98,2021,January,Drought,Z,2
NEW MEXICO,35,2021,March,Drought,Z,208
NEW MEXICO,35,2021,March,Drought,Z,209
TEXAS,48,2021,March,Drought,Z,419
TEXAS,48,2021,March,Drought,Z,420
TEXAS,48,2021,March,Drought,Z,421
TEXAS,48,2021,March,Drought,Z,422
TEXAS,48,2021,March,Drought,Z,424
IOWA,19,2021,March,Drought,Z,12
IOWA,19,2021,March,Drought,Z,3
IOWA,19,2021,March,Drought,Z,31
MINNESOTA,27,2021,March,Drought,Z,98
NEBRASKA,31,2021,March,Drought,Z,13
NEBRASKA,31,2021,March,Drought,Z,14
TEXAS,48,2021,March,Drought,Z,189
TEXAS,48,2021,March,Drought,Z,225
COLORADO,8,2021,March,Drought,Z,21
COLORADO,8,2021,March,Drought,Z,11
COLORADO,8,2021,March,Drought,Z,17
COLORADO,8,2021,March,Drought,Z,20
COLORADO,8,2021,March,Drought,Z,14
ARIZONA,4,2021,April,Drought,Z,512
NEW MEXICO,35,2021,March,Drought,Z,219
NEW MEXICO,35,2021,March,Drought,Z,239
OKLAHOMA,40,2021,March,Drought,Z,50
MONTANA,30,2021,March,Drought,Z,19
MONTANA,30,2021,March,Drought,Z,23
MONTANA,30,2021,March,Drought,Z,17
TEXAS,48,2021,March,Drought,Z,204
TEXAS,48,2021,March,Drought,Z,218
COLORADO,8,2021,March,Drought,Z,6
COLORADO,8,2021,March,Drought,Z,7
COLORADO,8,2021,March,Drought,Z,12
COLORADO,8,2021,March,Drought,Z,3
COLORADO,8,2021,March,Drought,Z,8
NEW MEXICO,35,2021,March,Drought,Z,201
NEW MEXICO,35,2021,March,Drought,Z,205
NEW MEXICO,35,2021,March,Drought,Z,240
NEW MEXICO,35,2021,March,Drought,Z,224
ARIZONA,4,2021,March,Drought,Z,502
ARIZONA,4,2021,March,Drought,Z,503
COLORADO,8,2021,March,Drought,Z,4
COLORADO,8,2021,March,Drought,Z,5
COLORADO,8,2021,March,Drought,Z,2
COLORADO,8,2021,March,Drought,Z,1
COLORADO,8,2021,March,Drought,Z,13
NEW MEXICO,35,2021,March,Drought,Z,204
NEW MEXICO,35,2021,March,Drought,Z,203
NEW MEXICO,35,2021,March,Drought,Z,225
NEW MEXICO,35,2021,March,Drought,Z,226
NEW MEXICO,35,2021,March,Drought,Z,206
ARIZONA,4,2021,March,Drought,Z,504
ARIZONA,4,2021,March,Drought,Z,505
NEBRASKA,31,2021,March,Drought,Z,22
NEBRASKA,31,2021,March,Drought,Z,56
UTAH,49,2021,March,Drought,Z,22
UTAH,49,2021,March,Drought,Z,28
UTAH,49,2021,March,Drought,Z,29
UTAH,49,2021,March,Drought,Z,27
UTAH,49,2021,March,Drought,Z,25
UTAH,49,2021,March,Drought,Z,24
NEW MEXICO,35,2021,March,Drought,Z,228
NEW MEXICO,35,2021,March,Drought,Z,230
NEW MEXICO,35,2021,March,Drought,Z,207
NEW MEXICO,35,2021,March,Drought,Z,220
NEW MEXICO,35,2021,March,Drought,Z,241
ARIZONA,4,2021,March,Drought,Z,506
ARIZONA,4,2021,March,Drought,Z,507
NEBRASKA,31,2021,March,Drought,Z,57
NEBRASKA,31,2021,March,Drought,Z,58
NEBRASKA,31,2021,March,Drought,Z,69
UTAH,49,2021,March,Drought,Z,23
ARIZONA,4,2021,April,Drought,Z,507
ARIZONA,4,2021,April,Drought,Z,508
ARIZONA,4,2021,April,Drought,Z,513
NEW MEXICO,35,2021,March,Drought,Z,210
NEW MEXICO,35,2021,March,Drought,Z,216
ARIZONA,4,2021,March,Drought,Z,508
ARIZONA,4,2021,March,Drought,Z,509
TEXAS,48,2021,March,Drought,Z,6
NEBRASKA,31,2021,March,Drought,Z,70
NEBRASKA,31,2021,March,Drought,Z,71
ARIZONA,4,2021,April,Drought,Z,509
NEW MEXICO,35,2021,March,Drought,Z,213
NEW MEXICO,35,2021,March,Drought,Z,215
HAWAII,15,2021,March,Drought,Z,13
HAWAII,15,2021,March,Drought,Z,18
HAWAII,15,2021,March,Drought,Z,19
ARIZONA,4,2021,March,Drought,Z,510
ARIZONA,4,2021,March,Drought,Z,511
TEXAS,48,2021,March,Drought,Z,28
TEXAS,48,2021,March,Drought,Z,29
TEXAS,48,2021,March,Drought,Z,30
NEW MEXICO,35,2021,May,Drought,Z,220
NEW MEXICO,35,2021,March,Drought,Z,227
NEW MEXICO,35,2021,March,Drought,Z,211
MONTANA,30,2021,March,Drought,Z,61
MONTANA,30,2021,March,Drought,Z,16
MONTANA,30,2021,March,Drought,Z,59
ARIZONA,4,2021,March,Drought,Z,512
ARIZONA,4,2021,March,Drought,Z,513
SOUTH DAKOTA,46,2021,March,Drought,Z,70
SOUTH DAKOTA,46,2021,March,Drought,Z,67
NEBRASKA,31,2021,April,Drought,Z,81
TEXAS,48,2021,March,Drought,Z,33
TEXAS,48,2021,March,Drought,Z,34
TEXAS,48,2021,March,Drought,Z,35
ARIZONA,4,2021,April,Drought,Z,514
NEW MEXICO,35,2021,March,Drought,Z,214
NEW MEXICO,35,2021,March,Drought,Z,217
NEW MEXICO,35,2021,May,Drought,Z,241
SOUTH DAKOTA,46,2021,March,Drought,Z,62
SOUTH DAKOTA,46,2021,March,Drought,Z,66
SOUTH DAKOTA,46,2021,March,Drought,Z,71
SOUTH DAKOTA,46,2021,March,Drought,Z,55
SOUTH DAKOTA,46,2021,March,Drought,Z,61
SOUTH DAKOTA,46,2021,March,Drought,Z,56
SOUTH DAKOTA,46,2021,March,Drought,Z,69
TEXAS,48,2021,March,Drought,Z,39
TEXAS,48,2021,March,Drought,Z,40
TEXAS,48,2021,March,Drought,Z,41
NEW MEXICO,35,2021,March,Drought,Z,231
NEW MEXICO,35,2021,March,Drought,Z,232
TEXAS,48,2021,March,Drought,Z,21
TEXAS,48,2021,March,Drought,Z,22
ARIZONA,4,2021,April,Drought,Z,510
NEW MEXICO,35,2021,March,Drought,Z,229
NEW MEXICO,35,2021,March,Drought,Z,234
ARIZONA,4,2021,April,Drought,Z,515
CALIFORNIA,6,2021,March,Drought,Z,13
CALIFORNIA,6,2021,March,Drought,Z,15
TEXAS,48,2021,March,Drought,Z,23
TEXAS,48,2021,March,Drought,Z,24
TEXAS,48,2021,March,Drought,Z,27
TEXAS,48,2021,January,Drought,Z,253
TEXAS,48,2021,January,Drought,Z,15
TEXAS,48,2021,January,Drought,Z,16
COLORADO,8,2021,January,Drought,Z,23
COLORADO,8,2021,January,Drought,Z,19
COLORADO,8,2021,January,Drought,Z,18
NEW MEXICO,35,2021,January,Drought,Z,411
NEW MEXICO,35,2021,January,Drought,Z,412
NEW MEXICO,35,2021,January,Drought,Z,413
NEW MEXICO,35,2021,January,Drought,Z,414
NEW MEXICO,35,2021,January,Drought,Z,415
NEW MEXICO,35,2021,January,Drought,Z,416
NEW MEXICO,35,2021,January,Drought,Z,233
NEW MEXICO,35,2021,January,Drought,Z,237
TEXAS,48,2021,January,Drought,Z,27
TEXAS,48,2021,January,Drought,Z,28
COLORADO,8,2021,May,Drought,Z,19
COLORADO,8,2021,May,Drought,Z,22
COLORADO,8,2021,May,Drought,Z,11
COLORADO,8,2021,May,Drought,Z,17
COLORADO,8,2021,May,Drought,Z,9
COLORADO,8,2021,May,Drought,Z,20
COLORADO,8,2021,May,Drought,Z,14
TEXAS,48,2021,January,Drought,Z,250
TEXAS,48,2021,January,Drought,Z,17
TEXAS,48,2021,January,Drought,Z,18
COLORADO,8,2021,January,Drought,Z,22
COLORADO,8,2021,January,Drought,Z,21
COLORADO,8,2021,January,Drought,Z,11
COLORADO,8,2021,January,Drought,Z,17
COLORADO,8,2021,January,Drought,Z,9
NEW MEXICO,35,2021,January,Drought,Z,417
TEXAS,48,2021,January,Drought,Z,418
TEXAS,48,2021,January,Drought,Z,419
TEXAS,48,2021,January,Drought,Z,420
TEXAS,48,2021,January,Drought,Z,421
TEXAS,48,2021,January,Drought,Z,422
TEXAS,48,2021,January,Drought,Z,423
NEW MEXICO,35,2021,January,Drought,Z,235
NEW MEXICO,35,2021,January,Drought,Z,236
TEXAS,48,2021,January,Drought,Z,29
TEXAS,48,2021,January,Drought,Z,33
MONTANA,30,2021,May,Drought,Z,19
MONTANA,30,2021,May,Drought,Z,62
MONTANA,30,2021,May,Drought,Z,24
IOWA,19,2021,May,Drought,Z,4
IOWA,19,2021,May,Drought,Z,5
IOWA,19,2021,May,Drought,Z,23
IOWA,19,2021,May,Drought,Z,15
NEBRASKA,31,2021,January,Drought,Z,22
NEBRASKA,31,2021,January,Drought,Z,57
COLORADO,8,2021,May,Drought,Z,6
COLORADO,8,2021,May,Drought,Z,7
COLORADO,8,2021,May,Drought,Z,10
COLORADO,8,2021,May,Drought,Z,3
COLORADO,8,2021,May,Drought,Z,8
COLORADO,8,2021,May,Drought,Z,4
COLORADO,8,2021,May,Drought,Z,5
COLORADO,8,2021,May,Drought,Z,2
TEXAS,48,2021,January,Drought,Z,353
TEXAS,48,2021,January,Drought,Z,353
TEXAS,48,2021,January,Drought,Z,250
COLORADO,8,2021,January,Drought,Z,20
COLORADO,8,2021,January,Drought,Z,14
COLORADO,8,2021,January,Drought,Z,6
COLORADO,8,2021,January,Drought,Z,7
COLORADO,8,2021,January,Drought,Z,12
TEXAS,48,2021,January,Drought,Z,424
OKLAHOMA,40,2021,January,Drought,Z,14
OKLAHOMA,40,2021,January,Drought,Z,21
IOWA,19,2021,January,Drought,Z,5
IOWA,19,2021,January,Drought,Z,23
NEW MEXICO,35,2021,January,Drought,Z,238
NEW MEXICO,35,2021,January,Drought,Z,212
TEXAS,48,2021,January,Drought,Z,34
TEXAS,48,2021,January,Drought,Z,35
MONTANA,30,2021,May,Drought,Z,25
MONTANA,30,2021,May,Drought,Z,27
MONTANA,30,2021,May,Drought,Z,61
MONTANA,30,2021,May,Drought,Z,26
MONTANA,30,2021,May,Drought,Z,20
MONTANA,30,2021,May,Drought,Z,17
COLORADO,8,2021,May,Drought,Z,1
COLORADO,8,2021,May,Drought,Z,13
UTAH,49,2021,May,Drought,Z,22
UTAH,49,2021,May,Drought,Z,28
UTAH,49,2021,May,Drought,Z,29
UTAH,49,2021,May,Drought,Z,27
UTAH,49,2021,May,Drought,Z,25
UTAH,49,2021,May,Drought,Z,24
UTAH,49,2021,May,Drought,Z,23
TEXAS,48,2021,January,Drought,Z,249
TEXAS,48,2021,January,Drought,Z,249
TEXAS,48,2021,January,Drought,Z,252
COLORADO,8,2021,January,Drought,Z,10
COLORADO,8,2021,January,Drought,Z,3
COLORADO,8,2021,January,Drought,Z,8
COLORADO,8,2021,January,Drought,Z,4
COLORADO,8,2021,January,Drought,Z,5
TEXAS,48,2021,January,Drought,Z,187
TEXAS,48,2021,January,Drought,Z,205
TEXAS,48,2021,January,Drought,Z,206
OKLAHOMA,40,2021,January,Drought,Z,34
OKLAHOMA,40,2021,January,Drought,Z,33
IOWA,19,2021,January,Drought,Z,33
IOWA,19,2021,January,Drought,Z,34
IOWA,19,2021,January,Drought,Z,45
IOWA,19,2021,January,Drought,Z,57
IOWA,19,2021,January,Drought,Z,58
IOWA,19,2021,January,Drought,Z,70
NEW MEXICO,35,2021,January,Drought,Z,218
NEW MEXICO,35,2021,January,Drought,Z,221
NEW MEXICO,35,2021,January,Drought,Z,216
NEW MEXICO,35,2021,January,Drought,Z,234
TEXAS,48,2021,January,Drought,Z,39
TEXAS,48,2021,January,Drought,Z,40
MONTANA,30,2021,May,Drought,Z,23
MONTANA,30,2021,May,Drought,Z,22
MONTANA,30,2021,May,Drought,Z,16
MONTANA,30,2021,May,Drought,Z,21
IOWA,19,2021,January,Drought,Z,22
IOWA,19,2021,January,Drought,Z,14
MINNESOTA,27,2021,January,Drought,Z,98
TEXAS,48,2021,January,Drought,Z,142
TEXAS,48,2021,January,Drought,Z,250
TEXAS,48,2021,January,Drought,Z,353
COLORADO,8,2021,January,Drought,Z,2
COLORADO,8,2021,January,Drought,Z,1
COLORADO,8,2021,January,Drought,Z,13
UTAH,49,2021,January,Drought,Z,22
UTAH,49,2021,January,Drought,Z,28
TEXAS,48,2021,January,Drought,Z,203
TEXAS,48,2021,January,Drought,Z,228
TEXAS,48,2021,January,Drought,Z,219
MONTANA,30,2021,January,Drought,Z,25
MONTANA,30,2021,January,Drought,Z,26
NEW MEXICO,35,2021,January,Drought,Z,222
NEW MEXICO,35,2021,January,Drought,Z,223
TEXAS,48,2021,January,Drought,Z,41
TEXAS,48,2021,January,Drought,Z,253
TEXAS,48,2021,January,Drought,Z,251
TEXAS,48,2021,January,Drought,Z,20
TEXAS,48,2021,January,Drought,Z,14
UTAH,49,2021,January,Drought,Z,29
UTAH,49,2021,January,Drought,Z,27
UTAH,49,2021,January,Drought,Z,25
UTAH,49,2021,January,Drought,Z,24
UTAH,49,2021,January,Drought,Z,23
TEXAS,48,2021,January,Drought,Z,204
TEXAS,48,2021,January,Drought,Z,218
TEXAS,48,2021,January,Drought,Z,193
TEXAS,48,2021,January,Drought,Z,252
TEXAS,48,2021,January,Drought,Z,353
NEW MEXICO,35,2021,January,Drought,Z,202
NEW MEXICO,35,2021,January,Drought,Z,208
TEXAS,48,2021,January,Drought,Z,19
TEXAS,48,2021,January,Drought,Z,190
TEXAS,48,2021,January,Drought,Z,172
TEXAS,48,2021,January,Drought,Z,208
TEXAS,48,2021,January,Drought,Z,184
TEXAS,48,2021,January,Drought,Z,254
TEXAS,48,2021,January,Drought,Z,251
NEW MEXICO,35,2021,January,Drought,Z,209
